repo,status,files_changed,additions,deletions,lines_changed,description_length,review_count,comment_count,participants,analysis_time_hours
ripienaar/free-for-dev,MERGED,1,1,0,1,769,2,5,2,12.26388888888889
ripienaar/free-for-dev,CLOSED,1,1,0,1,674,1,0,2,5.333611111111111
ripienaar/free-for-dev,MERGED,1,3,0,3,418,4,1,2,1.774166666666667
ripienaar/free-for-dev,CLOSED,1,1,0,1,428,1,1,2,93.31277777777778
iptv-org/iptv,CLOSED,1,735,1,736,29,1,0,2,41.39555555555555
iptv-org/iptv,MERGED,4,344,20,364,0,2,0,3,19.399722222222223
iptv-org/iptv,MERGED,5,1143,506,1649,325,4,0,4,37.06333333333333
iptv-org/iptv,CLOSED,1,6,46,52,37,3,1,3,33.88527777777778
iptv-org/iptv,CLOSED,74,8,537,545,173,10,3,6,165.02166666666668
iptv-org/iptv,MERGED,1,1,1,2,0,2,0,3,13.049166666666666
iptv-org/iptv,MERGED,1,117,117,234,67,2,0,3,16.173333333333332
iptv-org/iptv,MERGED,2,0,44,44,102,2,3,3,217.95472222222224
iptv-org/iptv,MERGED,1,1,1,2,25,2,0,3,31.5925
iptv-org/iptv,MERGED,1,10,4,14,13,2,0,3,28.62472222222222
iptv-org/iptv,CLOSED,4,10,8,18,1481,5,3,4,360.6933333333333
iptv-org/iptv,MERGED,16,1294,1205,2499,788,2,0,3,11.905277777777778
iptv-org/iptv,MERGED,1,1,1,2,0,4,1,3,1.5386111111111112
iptv-org/iptv,MERGED,1,11,1,12,826,4,0,4,228.02944444444444
iptv-org/iptv,MERGED,1,20,0,20,497,2,0,3,1.3711111111111112
iptv-org/iptv,CLOSED,1,8,0,8,0,2,0,3,314.5225
iptv-org/iptv,MERGED,1,2,2,4,0,2,0,3,4.546666666666667
iptv-org/iptv,MERGED,1,8,14,22,249,2,0,3,14.207777777777778
iptv-org/iptv,MERGED,1,2,4,6,27,8,0,4,125.83083333333332
iptv-org/iptv,MERGED,11,282,282,564,32,2,0,3,116.41083333333331
justjavac/free-programming-books-zh_CN,CLOSED,1,2,1,3,0,1,5,7,428.8455555555556
justjavac/free-programming-books-zh_CN,MERGED,1,7,0,7,0,3,7,10,2795.2355555555555
justjavac/free-programming-books-zh_CN,MERGED,1,1,1,2,0,1,3,5,1981.3105555555555
justjavac/free-programming-books-zh_CN,MERGED,1,2,0,2,48,1,8,10,2438.8119444444446
justjavac/free-programming-books-zh_CN,MERGED,1,1,0,1,0,1,0,2,2419.526388888889
justjavac/free-programming-books-zh_CN,MERGED,1,2,0,2,16,1,0,2,2153.3488888888887
justjavac/free-programming-books-zh_CN,MERGED,1,7,0,7,79,1,0,2,12119.359444444444
justjavac/free-programming-books-zh_CN,MERGED,1,1,1,2,0,1,1,3,12375.869444444445
justjavac/free-programming-books-zh_CN,CLOSED,0,0,0,0,6,1,0,4,13511.6625
justjavac/free-programming-books-zh_CN,MERGED,1,2,0,2,0,1,1,3,18111.236666666668
justjavac/free-programming-books-zh_CN,MERGED,1,4,0,4,96,1,0,2,18552.84138888889
justjavac/free-programming-books-zh_CN,MERGED,1,1,1,2,116,1,0,2,18578.60388888889
justjavac/free-programming-books-zh_CN,CLOSED,1,2,0,2,17,1,3,5,20114.049444444445
justjavac/free-programming-books-zh_CN,MERGED,1,1,0,1,29,1,2,2,2776.7272222222223
justjavac/free-programming-books-zh_CN,MERGED,1,1,1,2,183,1,1,3,5493.238611111111
justjavac/free-programming-books-zh_CN,CLOSED,1,3,0,3,17,1,1,3,10544.749444444444
justjavac/free-programming-books-zh_CN,CLOSED,0,0,0,0,13,1,1,3,13707.77527777778
justjavac/free-programming-books-zh_CN,CLOSED,1,1,1,2,0,1,0,3,19039.998333333333
justjavac/free-programming-books-zh_CN,CLOSED,1,12,0,12,0,2,0,2,35564.72944444444
justjavac/free-programming-books-zh_CN,CLOSED,1,4,0,4,0,1,0,2,404.7786111111111
shadcn-ui/ui,MERGED,2,13,0,13,712,1,4,2,87.99555555555555
shadcn-ui/ui,MERGED,6,392,33,425,0,1,1,2,11.810833333333331
shadcn-ui/ui,MERGED,1,76,0,76,79,1,1,2,5.474166666666667
shadcn-ui/ui,MERGED,2,13,0,13,921,1,5,2,24.444444444444443
shadcn-ui/ui,MERGED,1,1,1,2,221,1,3,2,38.20777777777778
shadcn-ui/ui,MERGED,2,12,0,12,1478,1,2,2,268.3672222222222
shadcn-ui/ui,MERGED,2,37,2,39,141,1,2,3,20.06888888888889
shadcn-ui/ui,MERGED,1,17,2,19,1369,1,1,2,8.979722222222222
shadcn-ui/ui,MERGED,2,21,18,39,3122,1,5,2,1671.7280555555556
shadcn-ui/ui,MERGED,1,41,0,41,35,1,2,2,27.70583333333333
shadcn-ui/ui,MERGED,2,13,0,13,544,1,2,2,21.51388888888889
shadcn-ui/ui,MERGED,3,267,4,271,12,1,2,2,7.891944444444444
shadcn-ui/ui,MERGED,2,13,0,13,673,1,1,2,12.419444444444444
shadcn-ui/ui,MERGED,2,13,0,13,147,1,1,2,109.67583333333332
shadcn-ui/ui,CLOSED,1,16,7,23,50,2,6,2,18462.50611111111
shadcn-ui/ui,CLOSED,1,1,1,2,17,3,4,3,9195.010277777776
shadcn-ui/ui,MERGED,2,2,2,4,72,1,4,2,1166.016111111111
shadcn-ui/ui,CLOSED,2,157,1,158,271,1,5,3,12389.3675
shadcn-ui/ui,CLOSED,6,82,4,86,0,2,4,5,9458.075833333334
shadcn-ui/ui,CLOSED,1,2,1,3,0,1,1,2,4954.896388888889
clash-verge-rev/clash-verge-rev,CLOSED,4,256,275,531,0,2,7,2,864.0483333333333
clash-verge-rev/clash-verge-rev,CLOSED,1,1,2,3,2354,1,0,2,21.67333333333333
clash-verge-rev/clash-verge-rev,MERGED,1,32,0,32,604,5,18,3,404.7472222222222
clash-verge-rev/clash-verge-rev,MERGED,13,719,5,724,11,8,23,6,674.8558333333333
clash-verge-rev/clash-verge-rev,CLOSED,12,231,25,256,0,1,1,2,20.776666666666667
clash-verge-rev/clash-verge-rev,MERGED,17,93,44,137,31,1,9,2,96.9625
clash-verge-rev/clash-verge-rev,MERGED,4,4,4,8,399,1,3,3,8.086944444444445
clash-verge-rev/clash-verge-rev,MERGED,47,2125,1807,3932,1025,2,0,2,50.471944444444446
clash-verge-rev/clash-verge-rev,MERGED,2,5,2,7,119,1,3,2,15.678333333333333
clash-verge-rev/clash-verge-rev,MERGED,5,23,35,58,660,2,7,2,27.60527777777778
clash-verge-rev/clash-verge-rev,CLOSED,8,287,253,540,169,1,0,2,1018.1580555555556
clash-verge-rev/clash-verge-rev,MERGED,4,1231,0,1231,491,1,1,3,29.727222222222224
clash-verge-rev/clash-verge-rev,MERGED,4,28,22,50,297,2,0,3,5.8375
clash-verge-rev/clash-verge-rev,CLOSED,7,99,1,100,487,2,1,3,19.199444444444445
clash-verge-rev/clash-verge-rev,MERGED,4,9,69,78,42,1,0,2,179.31583333333333
clash-verge-rev/clash-verge-rev,MERGED,1,4,0,4,3027,1,0,2,20.655833333333334
clash-verge-rev/clash-verge-rev,MERGED,4,59,2,61,166,2,3,2,19.72361111111111
clash-verge-rev/clash-verge-rev,MERGED,17,52,25,77,149,1,1,2,20.613611111111112
clash-verge-rev/clash-verge-rev,MERGED,5,14,15,29,96,1,3,3,20.11
clash-verge-rev/clash-verge-rev,MERGED,1,6,9,15,0,1,3,4,25.073888888888888
rustdesk/rustdesk,CLOSED,4,396,54,450,1439,11,7,4,3879.668888888889
rustdesk/rustdesk,CLOSED,95,3860,342,4202,2652,1,0,3,5859.894722222222
rustdesk/rustdesk,MERGED,1,17,0,17,1468,6,16,4,1147.2891666666667
rustdesk/rustdesk,MERGED,1,83,13,96,4259,7,8,4,1008.1555555555556
rustdesk/rustdesk,MERGED,1,17,0,17,1615,4,10,4,658.675
rustdesk/rustdesk,CLOSED,2,63,5,68,2095,2,7,3,4302.481944444445
rustdesk/rustdesk,CLOSED,21,77,41,118,2334,26,9,4,4243.076111111112
rustdesk/rustdesk,CLOSED,3,5,5,10,0,1,0,2,5630.323888888889
rustdesk/rustdesk,MERGED,3,27,19,46,1619,4,5,4,664.2077777777778
rustdesk/rustdesk,CLOSED,2,25,25,50,1166,2,2,2,1033.183888888889
rustdesk/rustdesk,MERGED,3,229,21,250,3080,23,26,5,216.86083333333332
rustdesk/rustdesk,MERGED,4,237,2,239,660,8,25,6,479.8936111111111
rustdesk/rustdesk,MERGED,1,7,1,8,548,1,1,2,3.675555555555556
rustdesk/rustdesk,MERGED,1,39,83,122,536,3,1,2,2.6980555555555554
rustdesk/rustdesk,CLOSED,73,10591,1564,12155,647,1,1,2,1407.6105555555555
rustdesk/rustdesk,CLOSED,1,20,0,20,1278,1,3,3,612.9775
rustdesk/rustdesk,CLOSED,7,1181,44,1225,3840,19,2,3,974.4994444444444
rustdesk/rustdesk,MERGED,4,227,9,236,2167,13,8,4,136.67222222222222
rustdesk/rustdesk,MERGED,5,219,5,224,806,1,1,2,1.1269444444444443
rustdesk/rustdesk,CLOSED,2,294,13,307,1498,1,5,2,307.84277777777777
firecrawl/firecrawl,CLOSED,161,3953,8386,12339,2289,8,6,3,255.8025
firecrawl/firecrawl,MERGED,1,1,0,1,2762,1,1,2,18.411944444444444
firecrawl/firecrawl,CLOSED,1,15,463,478,1510,1,2,2,3.440555555555556
firecrawl/firecrawl,CLOSED,0,0,0,0,1068,1,1,1,67.40916666666666
firecrawl/firecrawl,MERGED,2,47,4,51,244,4,0,1,3.1355555555555554
firecrawl/firecrawl,CLOSED,2,96,18,114,1640,4,5,3,1072.7725
firecrawl/firecrawl,MERGED,1,1,1,2,241,1,0,1,3.535555555555556
firecrawl/firecrawl,MERGED,22,138,17,155,2314,3,1,2,26.502777777777776
firecrawl/firecrawl,CLOSED,27,1696,31,1727,3648,1,0,1,2.2577777777777777
firecrawl/firecrawl,CLOSED,5,141,4,145,2326,4,1,1,1.265
firecrawl/firecrawl,MERGED,9,197,1,198,737,1,0,1,89.48166666666667
firecrawl/firecrawl,MERGED,78,4749,59,4808,1456,12,1,1,942.0755555555556
firecrawl/firecrawl,MERGED,2,73,14,87,2157,2,0,2,17.198055555555555
firecrawl/firecrawl,MERGED,7,715,5,720,1115,6,0,2,164.02305555555554
firecrawl/firecrawl,CLOSED,2,154,0,154,1183,2,1,1,7.043611111111111
firecrawl/firecrawl,MERGED,1,18,4,22,1891,2,1,2,1.1397222222222223
firecrawl/firecrawl,MERGED,13,1957,1,1958,2239,10,1,1,83.11027777777778
firecrawl/firecrawl,MERGED,2,296,0,296,704,3,0,2,340.1613888888889
firecrawl/firecrawl,MERGED,4,4,4,8,1519,1,1,1,8.152222222222223
firecrawl/firecrawl,CLOSED,1659,2325615,218,2325833,667,1,0,2,13.012222222222222
rust-lang/rust,CLOSED,2,24,17,41,363,3,8,10,5768.266944444445
rust-lang/rust,MERGED,18,171,13,184,115,19,14,6,128.60555555555555
rust-lang/rust,MERGED,57,580,741,1321,192,2,35,7,93.20277777777778
rust-lang/rust,MERGED,17,253,168,421,124,11,14,4,162.09666666666666
rust-lang/rust,MERGED,5,0,233,233,52,1,4,4,19.23361111111111
rust-lang/rust,MERGED,11,61,68,129,94,1,6,3,30.544722222222223
rust-lang/rust,MERGED,15,83,59,142,219,6,39,8,1863.1747222222225
rust-lang/rust,MERGED,2,15,14,29,164,1,5,4,32.896388888888886
rust-lang/rust,CLOSED,3,45,1,46,57,1,4,6,3373.4127777777776
rust-lang/rust,MERGED,1,5,3,8,100,4,6,5,23.140833333333333
rust-lang/rust,MERGED,2,89,91,180,553,1,2,3,86.69416666666666
rust-lang/rust,MERGED,4,7,21,28,1107,2,24,10,2049.728611111111
rust-lang/rust,MERGED,2,35,1,36,726,22,11,4,312.90833333333336
rust-lang/rust,MERGED,13,52,52,104,141,1,3,4,6.093055555555556
rust-lang/rust,MERGED,1,0,4,4,94,1,3,3,9.98638888888889
rust-lang/rust,MERGED,10,170,132,302,322,2,9,4,845.3791666666667
rust-lang/rust,MERGED,1,9,19,28,52,1,5,3,101.96833333333332
rust-lang/rust,MERGED,9,212,36,248,352,10,10,6,688.5127777777777
rust-lang/rust,MERGED,5,130,14,144,104,2,7,3,1141.87
rust-lang/rust,MERGED,1,11,0,11,136,1,5,4,24.43583333333333
d3/d3,MERGED,1,1,1,2,70,1,0,2,8.901388888888889
d3/d3,MERGED,1,1,1,2,141,1,0,2,12.457777777777778
d3/d3,CLOSED,1,4,4,8,524,1,0,2,5205.699166666666
d3/d3,MERGED,2,2,1,3,252,2,0,3,56.32305555555556
d3/d3,MERGED,1,1,1,2,116,1,1,2,213.0088888888889
d3/d3,MERGED,1,1,1,2,115,2,0,3,9.974444444444444
d3/d3,MERGED,2,2,1,3,155,1,3,2,1.7719444444444443
d3/d3,MERGED,6,942,480,1422,70,2,3,3,4.335833333333333
d3/d3,MERGED,2,68,68,136,469,1,1,3,166.8136111111111
d3/d3,MERGED,1,2,2,4,132,2,0,3,63.77527777777778
d3/d3,MERGED,1,1,1,2,0,1,0,2,25.391666666666666
d3/d3,MERGED,1,4,4,8,201,1,0,3,40.47805555555556
d3/d3,MERGED,1,1,1,2,0,1,0,2,1778.871111111111
d3/d3,CLOSED,1,1,1,2,0,1,1,2,3615.1525
d3/d3,MERGED,1,1,1,2,31,1,0,2,2717.6141666666667
d3/d3,MERGED,1,4,4,8,135,1,0,2,5.531111111111112
d3/d3,CLOSED,5,948,6,954,415,1,0,2,2087.573888888889
d3/d3,MERGED,1,1,1,2,100,1,0,2,2.9294444444444445
d3/d3,MERGED,2,3,3,6,0,4,0,3,37.3575
d3/d3,MERGED,3,4,4,8,120,1,0,2,1.3733333333333333
mrdoob/three.js,MERGED,1,40,2,42,222,4,2,2,1.3169444444444445
mrdoob/three.js,MERGED,1,23,12,35,631,1,0,2,15.133611111111112
mrdoob/three.js,MERGED,3,144,10,154,2100,2,2,3,233.99138888888888
mrdoob/three.js,MERGED,2,2,4,6,305,1,1,2,1.5
mrdoob/three.js,MERGED,1,73,1,74,359,6,2,2,26.80361111111111
mrdoob/three.js,MERGED,1,5,1,6,1036,2,4,2,8.359166666666667
mrdoob/three.js,MERGED,21,22,4,26,89,9,0,3,46.44472222222223
mrdoob/three.js,MERGED,2,10,8,18,247,3,1,2,1.3383333333333334
mrdoob/three.js,MERGED,1,2,0,2,659,1,5,2,2.8819444444444446
mrdoob/three.js,CLOSED,3,444,182,626,1898,2,11,5,17529.13472222222
mrdoob/three.js,MERGED,3,9,6,15,242,1,12,2,3.5772222222222223
mrdoob/three.js,MERGED,1,1,1,2,223,1,1,3,16.877777777777776
mrdoob/three.js,MERGED,1,23,3,26,107,2,1,3,16.378333333333334
mrdoob/three.js,MERGED,2,101,0,101,196,2,1,3,15.289722222222222
mrdoob/three.js,MERGED,3,3,2,5,198,1,3,2,1.2744444444444445
mrdoob/three.js,MERGED,2,22,4,26,88,1,4,3,7.654444444444445
mrdoob/three.js,MERGED,1,2,4,6,166,1,1,2,8.4775
mrdoob/three.js,MERGED,2,27,12,39,434,7,5,4,13.801944444444445
mrdoob/three.js,MERGED,1,10,2,12,176,1,1,2,6.116111111111112
mrdoob/three.js,MERGED,1,1,1,2,23,1,1,2,8.085555555555555
Hack-with-Github/Awesome-Hacking,CLOSED,1,4,4,8,204,15,2,14,10843.879166666668
Hack-with-Github/Awesome-Hacking,CLOSED,1,2,0,2,9,12,5,15,10201.024722222222
Hack-with-Github/Awesome-Hacking,CLOSED,1,0,23,23,0,2,1,4,9814.148611111112
Hack-with-Github/Awesome-Hacking,CLOSED,1,0,23,23,0,7,3,10,9280.4675
Hack-with-Github/Awesome-Hacking,CLOSED,1,0,23,23,12,3,4,7,9814.131388888887
Hack-with-Github/Awesome-Hacking,MERGED,1,1,0,1,36,19,3,14,6763.583611111111
Hack-with-Github/Awesome-Hacking,CLOSED,1,0,1,1,12,3,1,3,330.145
Hack-with-Github/Awesome-Hacking,CLOSED,1,1,0,1,712,2,1,4,1270.1847222222225
Hack-with-Github/Awesome-Hacking,CLOSED,1,81,0,81,55,5,4,5,1365.1702777777778
Hack-with-Github/Awesome-Hacking,MERGED,1,1,1,2,25,1,0,2,1512.388888888889
Hack-with-Github/Awesome-Hacking,CLOSED,1,4,0,4,129,2,3,5,2141.373888888889
Hack-with-Github/Awesome-Hacking,CLOSED,1,1,0,1,752,1,2,2,358.3002777777777
Hack-with-Github/Awesome-Hacking,CLOSED,1,1,0,1,54,14,2,14,4238.511944444444
Hack-with-Github/Awesome-Hacking,CLOSED,1,60,0,60,1405,2,3,5,4384.931666666666
Hack-with-Github/Awesome-Hacking,MERGED,1,1,0,1,0,13,2,11,7410.768333333333
Hack-with-Github/Awesome-Hacking,CLOSED,1,1,0,1,384,1,0,2,1.5980555555555556
Hack-with-Github/Awesome-Hacking,CLOSED,1,1,0,1,275,1,0,2,208.6955555555556
Hack-with-Github/Awesome-Hacking,CLOSED,2,3,1,4,52,3,1,3,320.7947222222222
Hack-with-Github/Awesome-Hacking,MERGED,1,1,0,1,102,23,8,13,492.5244444444445
Hack-with-Github/Awesome-Hacking,CLOSED,1,1,0,1,48,1,5,5,1862.5108333333333
Comfy-Org/ComfyUI,MERGED,1,5,1,6,200,3,1,2,20.747777777777777
Comfy-Org/ComfyUI,CLOSED,2,391,0,391,0,1,2,2,13.64861111111111
Comfy-Org/ComfyUI,MERGED,4,9,8,17,1667,1,1,2,5.848055555555556
Comfy-Org/ComfyUI,CLOSED,2,1640,0,1640,0,1,1,1,1.64
Comfy-Org/ComfyUI,MERGED,1,3,1,4,1114,2,2,4,547.2980555555556
Comfy-Org/ComfyUI,MERGED,1,1,1,2,118,5,2,5,1240.1075
Comfy-Org/ComfyUI,MERGED,1,45,0,45,1178,2,3,2,98.3788888888889
Comfy-Org/ComfyUI,MERGED,2,19,2,21,3948,1,1,3,21.78333333333333
Comfy-Org/ComfyUI,MERGED,1,1,1,2,486,1,2,2,2.997777777777778
Comfy-Org/ComfyUI,MERGED,2,557,2,559,265,1,1,2,7.596111111111111
Comfy-Org/ComfyUI,MERGED,9,3502,1,3503,1120,13,30,12,198.7461111111111
Comfy-Org/ComfyUI,MERGED,20,29945,1033,30978,872,10,1,3,341.6636111111111
Comfy-Org/ComfyUI,CLOSED,3,79,0,79,506,1,1,1,17.58888888888889
Comfy-Org/ComfyUI,MERGED,7,356,2,358,4359,18,15,10,103.37444444444444
Comfy-Org/ComfyUI,MERGED,4,41,70,111,32,2,3,4,12.06638888888889
Comfy-Org/ComfyUI,MERGED,1,2,2,4,0,1,2,2,19.774166666666662
Comfy-Org/ComfyUI,MERGED,2,3231,1,3232,1707,8,4,4,239.72333333333333
Comfy-Org/ComfyUI,MERGED,4,112,0,112,1715,3,1,2,396.8275
Comfy-Org/ComfyUI,MERGED,8,8,12,20,470,6,1,3,337.12166666666667
Comfy-Org/ComfyUI,CLOSED,5,248,0,248,7640,48,56,17,22925.47555555556
godotengine/godot,CLOSED,7,68,19,87,24,1,3,6,17.256666666666668
godotengine/godot,MERGED,11,38,23,61,920,1,2,3,196.40194444444444
godotengine/godot,CLOSED,1,13,0,13,719,2,2,3,6.683888888888889
godotengine/godot,MERGED,2,3,3,6,27,1,2,3,15.275277777777776
godotengine/godot,MERGED,25,291,15,306,3086,11,4,6,937.0780555555556
godotengine/godot,MERGED,1,1,1,2,1270,5,1,3,74.58472222222223
godotengine/godot,MERGED,1,1,0,1,73,1,1,3,51.55027777777778
godotengine/godot,MERGED,3,15,1,16,372,1,1,3,118.54694444444443
godotengine/godot,MERGED,1,2,2,4,485,4,2,6,14307.995277777778
godotengine/godot,MERGED,1,1,1,2,1594,3,14,7,74.61916666666667
godotengine/godot,MERGED,1,5,1,6,14,1,1,3,113.50527777777778
godotengine/godot,MERGED,8,32,0,32,65,3,2,3,2110.6022222222223
godotengine/godot,MERGED,1,8,5,13,222,2,1,4,95.87472222222222
godotengine/godot,MERGED,1,1,1,2,14,1,1,3,641.2466666666667
godotengine/godot,MERGED,2,15,4,19,16,1,1,4,186.1186111111111
godotengine/godot,MERGED,1,2,2,4,21,2,1,4,47.22527777777778
godotengine/godot,MERGED,1,2,2,4,628,1,1,4,508.0152777777778
godotengine/godot,MERGED,1,1,1,2,137,3,8,6,929.1305555555556
godotengine/godot,MERGED,2,7,14,21,13,1,3,3,111.59611111111111
godotengine/godot,MERGED,1,1,4,5,300,1,1,5,103.11055555555556
axios/axios,MERGED,1,3,3,6,3090,1,0,1,4.651388888888889
axios/axios,CLOSED,1,16,7,23,3209,1,1,2,537.9866666666667
axios/axios,CLOSED,5,307,11,318,4528,3,0,2,296.8433333333333
axios/axios,CLOSED,3,121,0,121,2280,3,0,2,588.6088888888889
axios/axios,CLOSED,1,8,0,8,1486,2,2,2,865.3680555555555
axios/axios,MERGED,2,16,9,25,980,6,0,2,1902.76
axios/axios,CLOSED,1,30,0,30,1967,1,1,2,1899.1166666666663
axios/axios,MERGED,2,21,6,27,1846,4,1,2,340.3525
axios/axios,MERGED,13,405,6,411,1336,4,1,2,93.22777777777776
axios/axios,MERGED,6,15,15,30,3253,2,0,1,1.778888888888889
axios/axios,CLOSED,517,64365,60986,125351,2385,4,2,47,20.148333333333333
axios/axios,MERGED,11,192,20,212,2419,3,8,3,204.36388888888888
axios/axios,MERGED,3,131,3,134,2984,1,1,2,1.8627777777777776
axios/axios,CLOSED,2,106,0,106,1147,1,4,4,4349.076111111112
axios/axios,CLOSED,2,20,0,20,1609,1,4,4,4650.773888888889
axios/axios,CLOSED,1,14,11,25,219,2,2,5,16781.6025
axios/axios,MERGED,3,10,1,11,508,1,2,3,16218.39472222222
axios/axios,MERGED,4,41,4,45,301,2,3,3,19137.869444444445
axios/axios,MERGED,2,11,11,22,324,2,2,4,17125.563611111113
axios/axios,MERGED,2,38,2,40,15,1,1,3,8723.660833333333
microsoft/generative-ai-for-beginners,MERGED,1,1,1,2,5675,1,1,2,118.8775
microsoft/generative-ai-for-beginners,CLOSED,21,1667,43,1710,0,10,1,6,1069.315833333333
microsoft/generative-ai-for-beginners,CLOSED,1,1,0,1,4,1,2,3,937.8547222222222
microsoft/generative-ai-for-beginners,MERGED,378,20915,19858,40773,1798,7,3,5,511.7216666666667
microsoft/generative-ai-for-beginners,CLOSED,1,8,1,9,252,1,3,4,4.895
microsoft/generative-ai-for-beginners,CLOSED,2,43,0,43,277,1,4,4,1571.97
microsoft/generative-ai-for-beginners,MERGED,2,3,3,6,400,1,1,2,35.47
microsoft/generative-ai-for-beginners,MERGED,3,12,12,24,628,1,1,2,35.48361111111111
microsoft/generative-ai-for-beginners,MERGED,3,37,38,75,956,1,1,2,35.4975
microsoft/generative-ai-for-beginners,MERGED,1,2,2,4,142,1,1,2,44.40472222222222
microsoft/generative-ai-for-beginners,MERGED,1,2,1,3,0,3,1,4,264.5280555555556
microsoft/generative-ai-for-beginners,MERGED,20,1576,52,1628,1503,1,1,3,626.0441666666667
microsoft/generative-ai-for-beginners,MERGED,1,3,2,5,413,1,1,3,645.8952777777778
microsoft/generative-ai-for-beginners,MERGED,1,1,1,2,317,1,1,3,43.21111111111111
microsoft/generative-ai-for-beginners,CLOSED,2,48,57,105,262,1,2,5,582.1908333333333
microsoft/generative-ai-for-beginners,CLOSED,1,34,0,34,0,1,2,3,492.6783333333333
microsoft/generative-ai-for-beginners,MERGED,1,5,5,10,133,2,1,4,120.24888888888889
microsoft/generative-ai-for-beginners,MERGED,111,10311,9761,20072,118,1,2,3,231.7863888888889
microsoft/generative-ai-for-beginners,MERGED,1,5,4,9,2183,1,1,2,138.83305555555555
microsoft/generative-ai-for-beginners,MERGED,2,5,5,10,1524,1,1,2,52.76888888888889
ggml-org/llama.cpp,CLOSED,7,159,21,180,2790,5,11,4,174.3227777777778
ggml-org/llama.cpp,MERGED,2,7,7,14,705,2,0,3,5.154166666666667
ggml-org/llama.cpp,CLOSED,1,3,0,3,1663,2,5,4,2.2511111111111117
ggml-org/llama.cpp,MERGED,8,86,16,102,1582,7,6,6,127.32416666666668
ggml-org/llama.cpp,MERGED,138,11361,8342,19703,691,9,8,8,666.2619444444445
ggml-org/llama.cpp,CLOSED,1,2,2,4,1548,1,2,3,445.0775
ggml-org/llama.cpp,MERGED,3,138,107,245,948,2,0,3,20.11111111111111
ggml-org/llama.cpp,MERGED,1,8,1,9,998,5,6,4,140.72333333333333
ggml-org/llama.cpp,MERGED,35,0,10645,10645,162,2,2,4,1.8416666666666663
ggml-org/llama.cpp,CLOSED,4,4264,0,4264,1988,1,11,4,6230.404722222223
ggml-org/llama.cpp,MERGED,2,38,1,39,3179,2,10,4,98.22805555555556
ggml-org/llama.cpp,MERGED,1,355,348,703,284,6,0,3,20.99305555555556
ggml-org/llama.cpp,MERGED,1,7,0,7,722,3,3,4,119.77361111111112
ggml-org/llama.cpp,MERGED,2,31,17,48,573,4,0,4,7.559722222222222
ggml-org/llama.cpp,MERGED,3,20,9,29,1236,3,5,3,145.91583333333332
ggml-org/llama.cpp,MERGED,1,65,0,65,1402,1,3,3,350.5752777777778
ggml-org/llama.cpp,MERGED,1,18,1,19,948,2,1,4,8.581388888888888
ggml-org/llama.cpp,MERGED,1,28,2,30,209,6,0,3,1.1197222222222225
ggml-org/llama.cpp,CLOSED,3,70,0,70,491,1,2,2,90.445
ggml-org/llama.cpp,MERGED,1,1,1,2,3431,1,6,3,113.24222222222222
denoland/deno,MERGED,5,190,146,336,897,3,1,2,47.24555555555556
denoland/deno,MERGED,2,124,0,124,154,1,0,2,1.7916666666666667
denoland/deno,MERGED,21,321,5,326,649,1,0,3,408.50416666666666
denoland/deno,MERGED,1,4,0,4,378,7,3,4,2.2783333333333333
denoland/deno,MERGED,2,31,14,45,1886,2,0,3,4.0713888888888885
denoland/deno,MERGED,3,87,3,90,144,2,0,2,2.6466666666666665
denoland/deno,MERGED,3,65,12,77,750,6,3,4,18.88083333333333
denoland/deno,MERGED,1,7,0,7,806,4,2,4,4.535833333333334
denoland/deno,MERGED,7,738,2,740,403,11,12,5,5826.916944444444
denoland/deno,MERGED,2,15,5,20,146,5,1,4,40.13361111111111
denoland/deno,MERGED,29,88,617,705,571,1,1,2,405.8344444444445
denoland/deno,MERGED,5,3,37,40,238,1,0,2,405.2366666666667
denoland/deno,MERGED,19,232,8,240,148,1,1,2,1452.252222222222
denoland/deno,MERGED,8,563,79,642,150,7,0,3,676.3488888888888
denoland/deno,MERGED,2,2,0,2,136,2,0,3,1.1816666666666666
denoland/deno,MERGED,3,49,1,50,134,2,0,3,33.31666666666667
denoland/deno,MERGED,4,51,33,84,136,4,0,3,24.97222222222222
denoland/deno,MERGED,2,33,1,34,180,4,0,4,20.468611111111112
denoland/deno,MERGED,2,45,32,77,166,2,0,3,16.294444444444444
denoland/deno,MERGED,3,77,12,89,152,2,0,3,14.543888888888889
microsoft/TypeScript,MERGED,5,176,0,176,12,3,0,5,5644.894444444444
microsoft/TypeScript,MERGED,7,138,23,161,215,4,9,7,14086.65361111111
microsoft/TypeScript,MERGED,4,1290,2,1292,26,5,15,8,16253.124166666666
microsoft/TypeScript,MERGED,4,285,11,296,12,1,6,4,85.49083333333333
